Equipment Description,Manufacturer,Model Number,Calibration ID,Accuracy,Last Calibrated,Calibration Due,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/07/2024,13:59:50.903,2449.45,6050.67,119.480000,2.444300,122.900000,175.480000,0.000000,59.981000,292.000000,0.420700,1.603363,1.396719,6049.000000,15.175000,0.000000,0.000000,2.000000,Testing Tank A - Drawing Water Until RTD Out = 111.0°.... 0.426 1 1228 ,99.277777,57.682692,57.900002,110.199997,69.599998,24.335000,0.000000,12.100000,0.023000,0.021000,0.000000,0.000000,8.340656,58.031258,203.027840,409.773053,49.117459,6.962409,151.899734,0.000000,24.554000,0.000000,0.000000,107.800001,100.666664,97.599998,97.800001,95.133331,96.666667,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.450000,0.910000,29.542000,68.670000,13.750000,13.726000,19.344000,C3H8,35246.173046,49672.298660,,396.000000,223.100000,13.984621,7.878710,70.099998,12.100000,29.515000,0.994254,0.980935,1.013578,0.000000,14.054971,7.833438,36090.916964,20115.016392
10/07/2024,13:59:53.904,2452.45,6053.67,119.500000,2.444500,122.800000,175.590000,0.000000,59.978000,292.100000,0.420400,1.603641,1.396485,6052.000000,15.175000,0.000000,0.000000,3.000000,Finished Draw.... Waiting for T2 >= 8.00° Below Setpoint....,99.416666,57.601479,57.900002,110.199997,69.612243,0.000000,0.000000,12.100000,0.025000,0.019000,0.000000,0.000000,8.340320,58.096611,0.000000,409.773053,49.117459,6.962082,151.899368,0.000000,0.000000,0.000000,0.000000,107.966667,100.699997,97.800001,97.866669,95.566666,96.599998,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.450000,0.910000,29.543000,68.670000,13.855000,13.832000,19.356000,C3H8,35518.364096,49703.112741,,384.000000,223.480000,13.560845,7.892129,70.099998,12.100000,29.515000,0.994254,0.980935,1.013578,0.000000,14.013748,7.846781,35985.064253,20149.277737
10/07/2024,13:59:56.906,2455.45,6056.67,119.510000,2.445800,123.000000,175.690000,0.000000,59.979000,292.300000,0.420700,1.602380,1.396620,6055.000000,15.175000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,99.450000,57.524704,57.900002,110.199997,69.630610,0.000000,0.000000,12.120000,0.030000,0.013000,0.000000,0.000000,8.340343,58.112888,0.000000,409.773053,49.117459,6.962396,151.899048,0.000000,0.000000,0.000000,0.000000,108.000000,100.466667,98.166667,97.933334,95.533333,96.599998,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.450000,0.910000,29.542000,68.670000,13.892000,13.869000,19.367000,C3H8,35613.374179,49731.358982,,420.000000,223.840000,14.832174,7.904842,70.099998,12.120000,29.515000,0.994302,0.980935,1.013627,0.000000,13.951040,7.859802,35824.039218,20182.714757
10/07/2024,13:59:59.907,2458.45,6059.67,119.510000,2.445600,123.000000,175.790000,0.000000,59.980000,292.300000,0.420700,1.603001,1.396034,6058.000000,15.175000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,99.516668,57.426035,57.900002,110.199997,69.642855,0.000000,0.000000,12.110000,0.034000,0.009000,0.000000,0.000000,8.340384,58.128784,0.000000,409.773053,49.117459,6.962767,151.898666,0.000000,0.000000,0.000000,0.000000,107.900002,100.066668,98.300003,97.800001,96.166667,96.866669,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.450000,0.910000,29.543000,68.670000,13.932000,13.908000,19.379000,C3H8,35713.519942,49762.173063,,432.000000,224.180000,15.255950,7.916849,69.900002,12.110000,29.515000,0.994654,0.981306,1.013602,0.000000,13.945932,7.874522,35810.923861,20220.514493
10/07/2024,14:00:02.907,2461.45,6062.67,119.500000,2.445000,122.900000,175.890000,0.000000,59.981000,292.200000,0.420800,1.605644,1.397238,6061.000000,15.175000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,99.338888,57.306213,57.900002,110.199997,69.648977,0.000000,0.000000,12.090000,0.039000,0.005000,0.000000,0.000000,8.340305,58.154778,0.000000,409.773053,49.117459,6.962757,151.898331,0.000000,0.000000,0.000000,0.000000,107.466667,99.433334,98.199997,97.833331,96.133331,96.966667,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.450000,0.900000,29.543000,68.670000,13.922000,13.899000,19.390000,C3H8,35690.409382,49790.419304,,408.000000,224.500000,14.408398,7.928150,70.099998,12.090000,29.515000,0.994230,0.980935,1.013553,0.000000,14.013142,7.882403,35983.507431,20240.751484
10/07/2024,14:00:05.906,2464.45,6065.67,119.490000,2.444100,122.900000,176.000000,0.000000,59.981000,292.000000,0.420700,1.603085,1.395765,6064.000000,15.175000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,99.150000,57.188017,57.900002,110.199997,69.671426,0.000000,0.000000,12.110000,0.044000,0.005000,0.000000,0.000000,8.340395,58.160561,0.000000,409.773053,49.117459,6.961763,151.897980,0.000000,0.000000,0.000000,0.000000,106.333333,99.133334,98.099998,98.066666,96.300001,96.966667,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.450000,0.910000,29.542000,68.680000,13.952000,13.928000,19.402000,C3H8,35764.876744,49821.233385,,396.000000,224.840000,13.984621,7.940157,69.900002,12.110000,29.515000,0.994654,0.981306,1.013602,0.000000,14.093590,7.897706,36190.085074,20280.044958
10/07/2024,14:00:08.906,2467.45,6068.67,119.460000,2.443300,122.900000,176.100000,0.000000,59.983000,291.900000,0.421000,1.604019,1.397204,6067.000000,15.175000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,98.933335,57.096449,57.900002,110.199997,69.693875,0.000000,0.000000,12.090000,0.046000,0.005000,0.000000,0.000000,8.340105,58.217201,0.000000,409.773053,49.117459,6.960865,151.897629,0.000000,0.000000,0.000000,0.000000,105.833336,98.866669,97.900002,97.900002,96.233332,96.866669,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.450000,0.910000,29.542000,68.680000,13.855000,13.832000,19.414000,C3H8,35518.364096,49852.047466,,408.000000,225.160000,14.408398,7.951458,69.900002,12.090000,29.515000,0.994605,0.981306,1.013553,0.000000,14.200474,7.908562,36464.547533,20307.923166
10/07/2024,14:00:11.907,2470.45,6071.67,119.480000,2.444200,122.900000,176.200000,0.000000,59.981000,292.000000,0.421000,1.601342,1.396970,6070.000000,15.175000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,98.955555,57.005177,57.900002,110.199997,69.699997,0.000000,0.000000,12.110000,0.045000,0.005000,0.000000,0.000000,8.339844,58.273510,0.000000,409.773053,49.117459,6.962739,151.897186,0.000000,0.000000,0.000000,0.000000,105.933334,99.266665,97.766665,97.800001,96.199997,96.766668,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.450000,0.910000,29.542000,68.680000,13.905000,13.882000,19.425000,C3H8,35646.756100,49880.293707,,396.000000,225.500000,13.984621,7.963465,70.099998,12.110000,29.515000,0.994278,0.980935,1.013602,0.000000,14.335475,7.917898,36811.207296,20331.896896
10/07/2024,14:00:14.908,2473.45,6074.67,119.500000,2.444300,122.900000,176.300000,0.000000,59.985000,292.100000,0.420800,1.601686,1.398243,6073.000000,15.175000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,99.272222,56.930917,57.900002,110.199997,69.699997,0.000000,0.000000,12.100000,0.044000,0.009000,0.000000,0.000000,8.339461,58.337021,0.000000,409.773053,49.117459,6.961881,151.896851,0.000000,0.000000,0.000000,0.000000,106.266668,99.999997,98.366666,97.699999,96.433334,96.866669,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.450000,0.910000,29.542000,68.680000,13.952000,13.928000,19.436000,C3H8,35764.876744,49908.539948,,384.000000,225.840000,13.560845,7.975472,70.099998,12.100000,29.515000,0.994254,0.980935,1.013578,0.000000,14.391539,7.929644,36955.171888,20362.058726
10/07/2024,14:00:17.909,2476.45,6077.67,119.520000,2.445400,123.000000,176.410000,0.000000,59.991000,292.300000,0.420900,1.602028,1.397005,6076.000000,15.175000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,99.361112,56.878550,57.900002,110.199997,69.699997,0.000000,0.000000,12.090000,0.044000,0.010000,-0.001000,0.000000,8.339529,58.346058,0.000000,409.773053,49.117459,6.963919,151.896576,0.000000,0.000000,0.000000,0.000000,106.733335,100.366666,98.699999,97.400002,96.133334,96.833336,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.450000,0.900000,29.543000,68.680000,13.842000,13.819000,19.448000,C3H8,35484.982175,49939.354029,,408.000000,226.160000,14.408398,7.986773,69.900002,12.090000,29.515000,0.994605,0.981306,1.013553,0.000000,14.330659,7.943686,36798.840031,20398.116465
10/07/2024,14:00:20.910,2479.45,6080.68,119.510000,2.444100,123.000000,176.510000,0.000000,59.995000,292.100000,0.421000,1.601489,1.396620,6079.000000,15.175000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,99.288889,56.854733,57.900002,110.199997,69.699997,0.000000,0.000000,12.120000,0.044000,0.012000,0.000000,0.000000,8.339258,58.395256,0.000000,409.773053,49.117459,6.961926,151.896286,0.000000,0.000000,0.000000,0.000000,106.900002,100.000000,98.933334,97.199999,96.033333,96.666664,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.450000,0.900000,29.542000,68.680000,13.793000,13.769000,19.460000,C3H8,35356.590170,49970.168110,,408.000000,226.500000,14.408398,7.998780,70.099998,12.120000,29.514000,0.994269,0.980935,1.013594,0.000000,14.248472,7.952942,36587.798047,20421.884210
10/07/2024,14:00:23.911,2482.45,6083.68,119.410000,2.439000,122.700000,176.610000,0.000000,59.998000,291.200000,0.421500,1.601804,1.395696,6082.000000,15.175000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,99.400001,56.834763,57.900002,110.199997,69.699997,0.000000,0.000000,12.110000,0.042000,0.013000,0.000000,0.000000,8.339518,58.384640,0.000000,409.773053,49.117459,6.962739,151.895844,0.000000,0.000000,0.000000,0.000000,106.966667,100.033333,98.933334,97.266668,96.300001,96.900002,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.450000,0.900000,29.543000,68.680000,13.892000,13.869000,19.471000,C3H8,35613.374179,49998.414351,,384.000000,226.840000,13.560845,8.010787,70.099998,12.110000,29.514000,0.994245,0.980935,1.013569,0.000000,14.195745,7.964687,36452.402433,20452.043542
10/07/2024,14:00:26.910,2485.45,6086.68,119.430000,2.440000,122.800000,176.710000,0.000000,59.997000,291.400000,0.421300,1.603074,1.397304,6085.000000,15.175000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,99.355556,56.835799,57.900002,110.199997,69.699997,0.000000,0.000000,12.090000,0.042000,0.014000,0.000000,0.000000,8.339197,58.439899,0.000000,409.773053,49.117459,6.962462,151.895538,0.000000,0.000000,0.000000,0.000000,106.766668,100.099998,98.699999,97.199999,96.366669,97.000000,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.450000,0.900000,29.542000,68.680000,13.855000,13.832000,19.483000,C3H8,35518.364096,50029.228432,,396.000000,227.160000,13.984621,8.022087,70.099998,12.090000,29.514000,0.994197,0.980935,1.013520,0.000000,14.124757,7.975536,36270.116362,20479.901530
10/07/2024,14:00:29.913,2488.45,6089.68,119.480000,2.442100,122.900000,176.810000,0.000000,59.997000,291.800000,0.421100,1.602146,1.396719,6088.000000,15.175000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,99.350000,56.845858,57.900002,110.199997,69.699997,0.000000,0.000000,12.110000,0.042000,0.014000,0.000000,0.000000,8.339318,58.442348,0.000000,409.773053,49.117459,6.962486,151.895248,0.000000,0.000000,0.000000,0.000000,106.566666,100.533333,98.400002,97.199997,96.333336,97.066668,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.450000,0.910000,29.543000,68.680000,13.902000,13.879000,19.494000,C3H8,35639.052580,50057.474673,,408.000000,227.480000,14.408398,8.033388,70.099998,12.110000,29.515000,0.994278,0.980935,1.013602,0.000000,14.056969,7.987421,36096.048043,20510.420869
10/07/2024,14:00:32.914,2491.45,6092.68,119.440000,2.440000,122.800000,176.920000,0.000000,59.998000,291.400000,0.421300,1.602090,1.397438,6091.000000,15.175000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,99.400002,56.858728,57.900002,110.199997,69.699997,0.000000,0.000000,12.110000,0.042000,0.014000,0.000000,0.000000,8.339220,58.473286,0.000000,409.773053,49.117459,6.962122,151.894897,0.000000,0.000000,0.000000,0.000000,106.300001,100.833333,98.366669,97.333336,96.300003,97.266668,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.450000,0.910000,29.542000,68.680000,13.839000,13.812000,19.506000,C3H8,35467.007294,50088.288754,,384.000000,227.800000,13.560845,8.044689,70.099998,12.110000,29.514000,0.994245,0.980935,1.013569,0.000000,14.036974,7.998394,36044.705175,20538.597773
10/07/2024,14:00:35.913,2494.45,6095.68,119.430000,2.440000,122.800000,177.020000,0.000000,59.999000,291.400000,0.421500,1.603525,1.397555,6094.000000,15.175000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,99.483333,56.873077,57.900002,110.199997,69.699997,0.000000,0.000000,12.110000,0.042000,0.013000,0.000000,0.000000,8.338668,58.561630,0.000000,409.773053,49.117459,6.962079,151.894562,0.000000,0.000000,0.000000,0.000000,105.966667,101.000000,98.566666,97.766668,96.433334,97.166664,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.450000,0.900000,29.543000,68.680000,13.885000,13.862000,19.517000,C3H8,35595.399298,50116.534995,,372.000000,228.120000,13.137068,8.055989,70.099998,12.110000,29.514000,0.994245,0.980935,1.013569,0.000000,14.005349,8.009630,35963.496943,20567.449184
10/07/2024,14:00:38.914,2497.45,6098.68,119.410000,2.438900,122.800000,177.120000,0.000000,60.002000,291.200000,0.421700,1.602649,1.396533,6097.000000,15.175000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,99.422222,56.888018,57.900002,110.199997,69.699997,0.000000,0.000000,12.100000,0.041000,0.015000,0.000000,0.000000,8.338525,58.595402,0.000000,409.773053,49.117459,6.962691,151.894257,0.000000,0.000000,0.000000,0.000000,105.433334,100.600001,98.633331,97.933334,96.733332,97.199999,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.450000,0.900000,29.543000,68.680000,13.905000,13.882000,19.529000,C3H8,35646.756100,50147.349076,,384.000000,228.460000,13.560845,8.067996,70.099998,12.100000,29.514000,0.994221,0.980935,1.013544,0.000000,13.906290,8.021373,35709.128402,20597.604277
10/07/2024,14:00:41.915,2500.45,6101.68,119.440000,2.440200,122.900000,177.220000,0.000000,60.001000,291.400000,0.421600,1.601303,1.397773,6100.000000,15.175000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,99.388888,56.903551,57.900002,110.166664,69.699997,0.000000,0.000000,12.090000,0.042000,0.010000,0.000000,0.000000,8.338448,58.621868,0.000000,409.773053,49.117459,6.961724,151.893890,0.000000,0.000000,0.000000,0.000000,105.033333,100.566666,98.699997,98.133331,96.533333,97.366669,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.450000,0.910000,29.542000,68.680000,13.822000,13.799000,19.541000,C3H8,35433.625373,50178.163157,,408.000000,228.800000,14.408398,8.080003,70.099998,12.090000,29.514000,0.994197,0.980935,1.013520,0.000000,13.800703,8.033116,35437.997167,20627.757836
10/07/2024,14:00:44.915,2503.45,6104.68,119.330000,2.435000,122.500000,177.330000,0.000000,59.996000,290.600000,0.421700,1.601766,1.398140,6103.000000,15.175000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,99.111111,56.919083,57.900002,110.099998,69.699997,0.000000,0.000000,12.100000,0.043000,0.010000,0.000000,0.000000,8.338285,58.659649,0.000000,409.773053,49.117459,6.961810,151.893570,0.000000,0.000000,0.000000,0.000000,104.366666,100.033333,98.733332,98.000000,96.533333,97.000000,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.450000,0.900000,29.542000,68.680000,13.918000,13.895000,19.552000,C3H8,35680.138021,50206.409398,,396.000000,229.120000,13.984621,8.091304,70.099998,12.100000,29.514000,0.994221,0.980935,1.013544,0.000000,13.741253,8.044546,35285.340597,20657.108868
10/07/2024,14:00:47.915,2506.45,6107.68,119.390000,2.437400,122.700000,177.430000,0.000000,59.997000,291.000000,0.421600,1.602609,1.396934,6106.000000,15.175000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,99.116667,56.934616,57.900002,110.099998,69.699997,0.000000,0.000000,12.090000,0.043000,0.012000,0.000000,0.000000,8.338032,58.708855,0.000000,409.773053,49.117459,6.962812,151.893219,0.000000,0.000000,0.000000,0.000000,104.099998,100.199999,98.900002,97.833336,96.633331,97.033333,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.450000,0.900000,29.543000,68.680000,13.922000,13.899000,19.564000,C3H8,35690.409382,50237.223479,,396.000000,229.440000,13.984621,8.102605,70.099998,12.090000,29.515000,0.994230,0.980935,1.013553,0.000000,13.704885,8.055851,35191.952991,20686.138176
10/07/2024,14:00:50.915,2509.45,6110.68,119.420000,2.439400,122.800000,177.530000,0.000000,59.993000,291.300000,0.421500,1.602894,1.397086,6109.000000,15.175000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,99.238888,56.948521,57.904083,110.099998,69.699997,0.000000,0.000000,12.110000,0.040000,0.014000,0.000000,0.000000,8.337481,58.798378,0.000000,409.773053,49.117459,6.962249,151.892868,0.000000,0.000000,0.000000,0.000000,104.199999,100.699999,99.099998,97.699997,96.733332,97.000000,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.450000,0.910000,29.541000,68.680000,13.905000,13.882000,19.575000,C3H8,35646.756100,50265.469720,,396.000000,229.740000,13.984621,8.113199,70.099998,12.110000,29.515000,0.994278,0.980935,1.013602,0.000000,13.698214,8.066776,35174.823307,20714.190656
10/07/2024,14:00:53.915,2512.45,6113.68,119.430000,2.439600,122.800000,177.630000,0.000000,59.992000,291.300000,0.421500,1.602107,1.396299,6112.000000,15.175000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,99.383332,56.961243,57.912246,110.099998,69.699997,0.000000,0.000000,12.110000,0.039000,0.011000,0.000000,0.000000,8.337533,58.803623,0.000000,409.773053,49.117459,6.962308,151.892670,0.000000,0.000000,0.000000,0.000000,104.466667,100.633331,99.099998,97.699997,97.200002,97.199997,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.450000,0.910000,29.542000,68.680000,13.991000,13.968000,19.587000,C3H8,35867.590348,50296.283802,,372.000000,230.100000,13.137068,8.125912,70.099998,12.110000,29.514000,0.994245,0.980935,1.013569,0.000000,13.734389,8.079151,35267.715760,20745.967285
10/07/2024,14:00:56.916,2515.45,6116.68,119.400000,2.438900,122.800000,177.740000,0.000000,59.990000,291.200000,0.421800,1.602239,1.395812,6115.000000,15.175000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,99.511111,56.972929,57.928573,110.099998,69.699997,0.000000,0.000000,12.100000,0.037000,0.017000,0.000000,0.000000,8.337467,58.835094,0.000000,409.773053,49.117459,6.962401,151.892288,0.000000,0.000000,0.000000,0.000000,104.900002,100.466667,99.166664,97.699997,97.600001,97.233332,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.450000,0.910000,29.541000,68.680000,13.895000,13.872000,19.599000,C3H8,35621.077699,50327.097883,,396.000000,230.420000,13.984621,8.137213,70.099998,12.100000,29.515000,0.994254,0.980935,1.013578,0.000000,13.788732,8.090456,35407.258590,20774.998104
