(10/13/2015 4:29:37 PM) INFO - Making report for: 1130, try 1. 
(10/29/2015 7:38:46 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:38:57 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:39:08 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:39:20 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:39:31 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:39:42 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:39:53 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:40:04 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:40:15 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:40:27 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:40:38 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:40:49 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:41:00 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:41:11 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:41:22 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:41:33 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:41:45 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:41:56 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:42:07 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:42:18 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:42:29 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:42:40 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:42:51 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:43:03 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:43:14 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:43:25 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:43:36 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:43:47 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:43:58 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:44:10 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:44:21 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:44:32 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:44:43 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:44:54 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:45:05 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:45:17 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:45:28 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:45:39 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:45:50 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:46:01 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:46:12 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:46:24 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:46:35 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:46:46 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:46:57 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:47:08 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:47:19 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:47:30 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:47:42 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:47:53 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:48:04 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:48:15 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:48:26 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:48:37 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:48:49 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:49:00 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:49:11 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:49:22 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:49:33 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:49:44 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:49:56 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:50:07 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:50:18 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:50:29 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:50:40 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:50:51 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:51:03 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:51:14 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:51:25 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:51:36 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:51:37 AM) INFO - Making report for: 1364, try 1. 
(10/29/2015 7:51:52 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:52:03 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:52:05 AM) INFO - Making report for: 1365, try 1. 
(10/29/2015 7:52:20 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:52:31 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:52:42 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:52:53 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:53:04 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:53:15 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:53:26 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:53:38 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:53:49 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:54:00 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:54:11 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:54:22 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:54:34 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:54:45 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:54:56 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:55:07 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:55:18 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:55:29 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:55:41 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:55:52 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:56:03 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:56:14 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:56:25 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:56:36 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:56:48 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:56:59 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:57:10 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:57:21 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:57:32 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:57:43 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:57:55 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:58:06 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:58:17 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:58:28 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:58:39 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:58:50 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:59:02 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:59:13 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:59:24 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:59:35 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:59:46 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 7:59:57 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:00:09 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:00:20 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:00:31 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:00:42 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:00:53 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:01:04 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:01:16 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:01:27 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:01:38 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:01:49 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:02:00 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:02:11 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:02:23 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:02:34 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:02:45 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:02:56 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:03:07 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:03:18 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:03:30 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:03:41 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:03:52 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:04:03 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:04:14 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:04:26 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:04:37 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:04:48 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:04:59 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:05:10 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:05:21 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:05:33 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:05:44 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:05:55 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:06:06 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:06:17 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:06:28 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:06:40 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:06:51 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:07:02 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:07:13 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:07:24 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:07:35 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:07:47 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:07:58 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:08:09 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:08:20 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:08:31 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:08:43 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:08:54 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:09:05 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:09:16 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:09:27 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:09:38 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:09:50 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:10:01 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:10:12 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:10:23 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:10:34 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:10:45 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:10:57 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:11:08 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:11:19 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:11:30 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:11:41 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:11:52 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:12:04 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:12:15 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:12:26 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:12:37 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:12:48 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:13:00 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:13:11 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:13:22 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:13:33 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:13:44 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:13:55 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:14:07 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:14:18 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:14:29 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:14:40 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:14:51 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:15:02 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:15:14 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:15:25 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:15:36 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:15:47 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:15:58 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:16:10 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:16:21 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:16:32 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:16:43 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:16:54 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:17:05 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:17:17 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:17:28 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:17:39 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:17:50 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:18:01 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:18:12 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:18:24 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:18:35 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:18:46 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:18:57 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:19:08 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:19:20 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:19:31 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:19:42 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:19:53 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:20:04 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:20:15 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:20:27 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:20:38 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:20:49 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:21:00 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:21:11 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:21:23 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:21:34 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:21:45 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:21:56 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:22:07 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:22:18 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:22:30 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:22:41 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:22:52 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:23:03 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:23:14 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:23:26 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:23:37 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:23:48 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:23:59 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:24:10 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:24:21 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:24:33 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:24:44 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:24:55 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:25:06 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:25:17 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:25:29 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:25:40 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:25:51 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:26:02 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:26:13 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:26:25 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:26:36 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:26:47 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:26:58 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:27:09 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:27:20 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:27:32 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:27:43 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:27:54 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:28:05 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:28:16 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:28:28 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:28:39 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:28:50 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:29:01 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:29:12 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:29:23 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:29:35 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:29:46 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:29:57 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:30:08 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:30:19 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:30:31 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:30:42 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:30:53 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:31:04 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:31:15 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:31:27 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:31:38 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:31:49 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:32:00 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:32:11 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:32:22 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:32:34 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:32:45 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:32:56 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:33:07 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:33:18 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:33:30 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:33:41 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:33:52 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:34:03 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:34:14 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:34:26 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:34:37 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:34:48 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:34:59 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:35:10 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:35:21 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:35:33 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:35:44 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:35:55 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:36:06 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:36:17 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:36:29 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:36:40 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:36:51 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:37:02 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:37:13 AM) INFO - Making report for: 1360, try 1. 
(10/29/2015 8:37:25 AM) INFO - Making report for: 1360, try 1. 
